-429.444656546 	11.3708861257	-1.93271431775
-420.900948164 	-29.0800115035	-12.3890550256
-407.745664696 	-61.0418952651	-11.5432321412
-398.965635884 	296.442935072	-34.747792258
-398.620551541 	302.506748304	-39.1356097785
-396.915782201 	83.5905317412	-33.7107733612
-387.853783872 	7.18449752754	-3.65147273192
-387.190671196 	189.555399319	37.2158835165
-383.900848647 	-55.6984117972	-8.84588978878
-381.427113612 	119.149393421	15.5402101831
-379.871937987 	168.445941614	30.5597574119
-377.271279186 	139.411007244	12.9401118449
-376.813758242 	171.300051827	34.4780984136
-370.858108448 	155.670518845	1.82767027837
-363.721053766 	257.442428475	-18.3750892995
-363.067322602 	29.8163940725	20.9951747677
-361.064187569 	160.651790651	14.7954507415
-360.575325125 	185.781996082	27.2605775479
-359.837935472 	129.061815748	11.8035320171
-356.788312956 	169.936591474	29.6698869835
-356.43486336 	170.676693093	1.0927526398
-354.534533184 	174.589834079	13.3927248576
-346.1883336 	241.157402776	-20.0849989539
-346.157021349 	305.770384053	-33.7032293367
-340.917250424 	185.088095328	16.1204220017
-337.519810266 	118.988355395	7.77175864451
-337.066768536 	167.687964759	6.09447496392
-335.262143977 	142.499799692	23.0884061123
-334.273823518 	154.950781048	16.2056298693
-332.551123697 	158.614260913	22.8004775294
-328.023650513 	32.3103999905	16.0152368429
-323.465183738 	110.932227164	2.78716686252
-322.839571611 	97.1061067656	5.70737003201
-316.244503088 	130.096496419	12.940488578
-306.86487074 	96.6864116125	11.5113318823
-283.741863301 	111.101656011	-3.72098440907
-281.114286582 	105.201528924	13.9455847908
-275.727655896 	96.7987135016	9.43630551579
-266.011362871 	225.855735126	10.1794887196
-265.182029683 	105.93582655	-7.38896823729
-264.650040252 	131.338764231	-6.52367912508
-262.164880601 	94.1758333317	-2.15006085389
-258.935096631 	226.961606292	-19.8671677188
-238.903702417 	76.3706284106	-12.4053886174
-238.024875456 	91.9171829201	-9.4004639511
-236.456587829 	95.8795698988	-3.62376176901
-231.6376413 	93.2535285934	-19.11170272
-231.143037507 	61.7372053478	-14.6555830319
-230.931983349 	337.546373486	-32.1497094987
-226.216452269 	340.724598334	-21.8545879376
-205.021373125 	61.8458803144	-4.14331213537
-203.932792801 	-4.89451245591	13.7074835976
-202.472371256 	62.8642280394	-2.48490008973
-200.915431085 	91.7956290463	-10.0881988381
-200.618810067 	88.9669995298	-6.46436539076
-197.581774026 	152.688113601	15.4651430221
-197.163077114 	85.8684281969	-8.88720997735
-193.490491617 	82.7740376101	-9.93174246231
-187.934633451 	79.3291483735	-11.3485086209
-185.869331563 	138.393919071	2.33703869732
-180.144539272 	137.200274332	-2.38073618673
-176.850484123 	145.667322252	-3.04688433518
-175.640763469 	281.916384267	-4.90430028222
-171.420922695 	269.056327649	-10.5613884583
-168.035401961 	92.0376005734	3.55176653001
-160.228272777 	337.388438374	-10.7713573704
-160.025356536 	211.745039515	-8.73050818321
-157.860680284 	126.529930133	12.0678509863
-151.853273855 	-1.31529042512	7.12354080777
-147.758296768 	305.726384127	-16.0521883741
-145.876217459 	249.401243674	-13.1450882066
-145.603079331 	-1.67730125779	8.31870082319
-136.345044092 	283.81616513	-12.9648872089
-129.347786353 	270.853750157	-19.0836824794
-128.641256529 	229.87834255	5.54828555491
-120.553060406 	257.920645977	-8.47136552858
-114.17991094 	349.219734274	-12.8770904701
-102.732502376 	172.300435561	3.30412047682
-101.660507991 	312.189413731	-8.86096214071
-91.3096771341 	395.211409272	-6.2198283214
-88.6792976859 	220.89028031	10.2497486262
-84.8604143016 	152.663025684	6.36016152033
-81.9698326703 	250.346902891	-1.48213019268
-79.373488479 	355.537265871	-0.338884154793
-78.8257923698 	217.914615638	-18.4714278453
-71.9223292705 	187.266082597	-13.0773104239
-71.3155616318 	121.923220905	-0.459769060314
-70.5856099154 	276.697632601	4.60616036823
-68.243139743 	124.063327487	6.28845042329
-67.7167421754 	231.966453498	3.94071504419
-66.152865229 	108.501712379	-5.014989321
-65.4727913345 	171.658173025	-10.8727489751
-62.0115047592 	103.666634714	6.25536549592
-61.6849017181 	173.055446812	-11.7495098559
-61.5185964352 	284.000787016	2.84289906716
-60.8317700475 	247.798518164	17.0895674323
-58.9751605079 	162.455108674	-12.2541152211
-58.4864596426 	107.292829348	6.26422544017
-57.2463523484 	160.580343976	-9.99267928753
-57.0120165468 	149.891926202	-12.9067767966
-56.7401355523 	149.995055214	-13.8359997139
-56.7348733483 	184.95401497	5.34606741886
-54.6832543668 	156.286737213	-9.83960046272
-53.1870149715 	148.388626001	-8.0227147118
-50.9469505443 	86.8098959889	-3.44944826477
-49.8571526155 	129.518753666	-10.6682451865
-47.8274136793 	225.414963988	3.89675146562
-46.9689021144 	134.303275528	-9.35887170322
-43.3395256497 	117.1468809	-5.35143681145
-42.1602877525 	282.429492707	-12.9293607856
-42.0757248585 	77.7358484249	5.00195854337
-34.1251323915 	-122.410369276	-4.97693690659
-29.3980751683 	67.8014315529	1.18102571194
-22.1439293268 	250.938073645	-2.98529968771
-15.6689944417 	256.795543533	-8.29356113389
-10.8858027636 	-254.923732025	-16.7082232506
-9.80554543728 	220.674645663	-1.28858799561
-9.63943258502 	-246.127260912	-12.5300286975
-7.8331006759 	205.495512692	0.823139879182
-5.48391156763 	172.74159489	2.38522540821
-2.46199020315 	259.344384266	-14.3345095093
1.08475948278 	115.876432706	8.16674922723
6.71231823915 	-292.148380014	8.66418534485
10.5315776808 	-183.418375969	12.1519405966
11.7527062583 	-285.316985316	10.4384877264
13.0154234638 	-194.860610846	-10.2022868749
13.2235056517 	-281.795998753	17.6575684096
13.2509645022 	-290.285026608	14.4128408391
15.4063277823 	-288.519490209	14.3007991924
16.7491225963 	-233.691477749	15.488612045
17.4842480202 	-238.606134421	-10.817409426
23.8597557543 	-260.315037372	-6.64751997209
25.9963326286 	-227.638426449	-15.8620306239
26.0399672481 	-230.265510568	-0.213873535504
26.4336754005 	-320.648673613	18.2464124607
27.5399709725 	-315.063875596	9.88381444853
33.7688369787 	-215.379140113	-12.7617798354
38.9541926797 	-244.370373589	-10.0884804886
42.7908935417 	-222.362113986	16.4348536325
49.3567330904 	-242.483445855	4.80077879287
49.4126378548 	-288.017573043	22.3604178474
66.6296258167 	-300.385298502	-26.5205059787
78.7634526073 	-217.937155586	-14.8534569545
84.9076202161 	-228.755038522	-12.0132245297
86.647564006 	-219.033377734	-2.80490220943
87.1229837515 	-199.845175196	18.8040036767
87.5894281121 	-227.741660007	-7.01052760216
90.4638405971 	-231.540084401	-4.82004294553
93.1347028832 	-71.4744562414	4.22087015874
93.9532270117 	-248.227451399	-10.1013690928
94.1558989619 	-267.771365134	-22.3998014486
100.305698489 	-234.613249204	-21.549000172
103.825006999 	-233.077192735	-14.836701378
110.691545069 	-283.902104269	-22.860621563
129.407214904 	-216.134317362	-21.3273945124
133.114858548 	-320.080745143	-14.062809147
134.481372535 	-136.460897962	-1.03378902572
142.941434328 	-185.634011519	-9.9476644917
143.203588816 	-135.423316686	1.68494564403
143.203588816 	-135.423316686	1.68494564403
144.874273699 	-162.91087492	-14.2909833933
152.719726367 	-245.270333193	3.66076519357
155.377922223 	-219.958428221	-7.0471297068
157.11452617 	-246.395529236	20.8136062213
165.497762268 	-174.436844841	-13.7121547933
167.771288175 	-215.470509122	10.3044842267
171.185166162 	-186.296401408	-3.92146343813
171.295899688 	-173.769635926	7.70352542666
176.52810287 	-232.88099978	8.756918519
178.172145613 	-187.038188065	1.69893085831
178.410575181 	-243.283833351	-22.0415182238
191.472427394 	-220.757878022	-15.3371928754
193.65176139 	-272.939363106	11.2237696948
195.385229709 	-233.832493399	-21.2015093723
195.47176425 	-129.162801384	-16.4221180727
198.084799523 	-231.550070515	-23.8150559978
200.533172219 	-139.013015432	-17.4504520935
200.550269195 	-221.229975649	4.2580869255
201.553764509 	-276.245840016	10.4355099763
202.889902973 	-200.946747885	22.6525701345
203.495112697 	-222.726504966	14.0843519454
204.464297888 	-169.228920054	-0.0564217942146
204.961938459 	-177.604971868	18.9323331388
204.961938459 	-177.604971868	18.9323331388
209.080975534 	-178.535169642	20.0709518399
209.080975534 	-178.535169642	20.0709518399
210.656629064 	-200.161857916	14.5436296292
212.275301253 	-285.404119804	-25.0012083376
212.431973322 	-174.534574912	-22.6118980047
218.573832211 	-127.421309693	-12.92088746
219.995337643 	-192.348076613	16.1172729014
219.995337643 	-192.348076613	16.1172729014
225.285212893 	-250.80182978	7.31157346342
225.715558466 	-229.274503056	21.8852357054
225.777528951 	-204.640001902	-16.2248814413
230.494457535 	-282.097860932	3.87007381804
231.005006274 	-189.208349911	-22.8076417515
231.274462049 	-121.841412626	-3.47909154868
237.917881716 	-108.297221507	22.5375648168
247.881143044 	-134.680306423	9.262977403
270.124171514 	-201.712461025	16.3754527473
276.611295704 	-174.452197689	-0.90809662225
280.715405919 	-214.811533666	23.0666496612
295.044027653 	-163.107347215	-8.57263150988
299.624859749 	-178.879293621	-1.18965415672
311.484326676 	-167.100713198	0.56985950547
313.72114838 	-147.47979535	18.7860215268
321.544344339 	-171.219545381	5.83231036612
