166.315806265 ,193.503649676 ,106.318023257
166.460845893 ,36.7964470163 ,-88.6977954755
167.013681622 ,54.1298125567 ,-74.2981109302
167.614815899 ,-12.2763039643 ,-52.7080943242
168.012823897 ,28.8943374136 ,-39.4288507984
168.533363922 ,176.450210726 ,94.2100922271
168.571252852 ,125.991445585 ,20.759801496
168.71305596 ,133.351305531 ,21.1240436077
169.902342737 ,31.6690041471 ,-40.048855737
170.798994823 ,111.535839976 ,96.6688121199
171.247917065 ,105.136611355 ,-6.30768026923
171.330711897 ,-50.6372967473 ,-87.6759874633
171.71582206 ,134.321200118 ,19.8811184332
171.975061014 ,-39.533581872 ,78.6001518468
172.092681234 ,123.818743956 ,9.65231332473
172.39817385 ,28.0385267049 ,-7.56742138042
172.543848368 ,-9.91727188166 ,-78.3868307728
172.68317698 ,82.9899790315 ,82.5939773654
172.692448286 ,137.734404798 ,23.248309414
174.208254525 ,0.0734282635071 ,83.539212125
175.030441589 ,119.629916017 ,119.68587489
175.191794072 ,123.152391938 ,121.31168477
176.168200703 ,84.2901178553 ,-46.3015394352
176.641742961 ,15.7853655208 ,-94.2559673732
177.466054754 ,113.119012808 ,99.8397616193
177.781940399 ,1.03274323688 ,98.6452807641
178.931904731 ,-39.8194501914 ,-57.8348587075
179.637879434 ,175.036236776 ,88.5882295833
179.877400867 ,37.3809500803 ,-93.7674111637
180.717744732 ,33.0803795371 ,-39.0451797419
180.866480224 ,218.755922495 ,125.899062395
180.908467587 ,32.0209482484 ,-42.9332793738
181.232359991 ,179.609135468 ,91.7619996321
181.546295625 ,-61.2189413203 ,29.0753865021
182.445466618 ,113.843390887 ,101.588314681
183.665762307 ,38.8872133258 ,-95.1408365331
184.068994307 ,173.577981398 ,105.040527451
185.64927009 ,-30.4493454426 ,68.3021211715
186.526549737 ,149.821335448 ,135.838115929
187.203704331 ,-28.0754254497 ,84.0126490065
187.735484253 ,58.8328425027 ,-60.7376062245
187.9570553 ,113.292450415 ,103.81925787
188.179238273 ,115.680690881 ,100.955908914
188.257270108 ,125.8378741 ,46.5505738517
188.601498453 ,93.3787257894 ,-46.6000003361
189.707956506 ,147.745096001 ,21.1527757155
189.957959091 ,-36.6443349659 ,76.1864293575
190.046728861 ,36.1811326013 ,-81.4982147405
190.165795178 ,35.5500190076 ,-64.0497058631
190.911068929 ,-16.1176918846 ,-68.0373065368
