-149.980436699 ,189.47258727 ,173.85983509
-149.61200361 ,-141.088665662 ,-56.0009119669
-149.599514479 ,-131.023289796 ,-56.4890755159
-147.839418304 ,-81.9599267759 ,81.047122306
-147.502756694 ,-45.019729139 ,69.0548472132
-147.477148913 ,24.0330813071 ,-46.0078725233
-146.728676556 ,20.6466242954 ,-39.9917471235
-146.728676556 ,20.6466242954 ,-39.9917471235
-146.421600927 ,-187.662592317 ,234.413983171
-146.34861986 ,-25.1164470728 ,-63.2894507367
-144.969460284 ,55.9016502729 ,75.279651521
-144.209487287 ,47.5896054405 ,53.4040855814
-142.761683347 ,-124.895334924 ,-74.4637265011
-141.962940907 ,183.157879057 ,167.633217334
-141.831223966 ,52.5607492306 ,73.2513931772
-140.696685535 ,44.4196808874 ,57.7353169093
-140.289464619 ,8.60367189917 ,-59.0219746147
-139.433802197 ,48.2377463766 ,71.3975088168
-138.114195926 ,26.0696363051 ,-27.6661685151
-138.114195926 ,26.0696363051 ,-27.6661685151
-137.568138147 ,-121.771187635 ,-72.4405019804
-137.416440958 ,-101.696105442 ,-30.8554782245
-135.842855476 ,1.8299040972 ,-27.2578509624
-135.842855476 ,1.8299040972 ,-27.2578509624
-135.657968114 ,36.7705417469 ,-42.996230009
-135.655769141 ,55.5364415154 ,52.930551825
-135.485077724 ,46.6630769989 ,46.504541896
-134.121478896 ,97.0939309928 ,80.9793262645
-133.169630979 ,2.0886944883 ,-59.7242722816
-132.888231772 ,29.9801206954 ,-31.4424919596
-132.888231772 ,29.9801206954 ,-31.4424919596
-132.586911178 ,16.2073762535 ,-59.9110587527
-131.888912065 ,34.1087181659 ,-36.4641353578
-131.888912065 ,34.1087181659 ,-36.4641353578
-128.030408547 ,8.9980058098 ,-25.6025403773
-128.030408547 ,8.9980058098 ,-25.6025403773
-127.826729682 ,57.5943838405 ,19.0670065828
-127.538044649 ,61.5051421921 ,-4.93496189188
-127.407850556 ,-120.136955579 ,-54.7023055997
-126.423875913 ,28.470540902 ,-25.4546932211
-126.423875913 ,28.470540902 ,-25.4546932211
-126.328477882 ,-114.474046861 ,-67.7169631926
-125.141624503 ,35.2052555314 ,-25.4367191153
-125.141624503 ,35.2052555314 ,-25.4367191153
-124.149533731 ,76.0918085249 ,70.4742401839
-122.658605808 ,60.1177596577 ,66.3803474262
-121.688567026 ,36.6157865182 ,82.3828709968
-121.320162347 ,14.6231118103 ,-12.7452200114
-120.453887732 ,-54.0111593018 ,7.72266245901
-120.16353327 ,-113.914563638 ,-62.9175570532
