-228.6653705 	14.3948199147	83.270131238
-228.453092853 	-51.975227236	-21.4791261379
-227.784292026 	-42.5981403109	-30.7553157584
-225.067960731 	-24.9074960333	82.9171636007
-222.81449709 	-58.7628060572	-93.968120814
-222.644290728 	-21.7223050908	-7.25632388454
-222.286917816 	-43.1798155897	-60.0823368957
-222.286917816 	-43.1798155897	-60.0823368957
-221.144828919 	-69.2477428796	42.0813242595
-219.935194956 	-20.5416157966	-24.50949809
-219.699974009 	-81.3889507287	-90.8031859614
-218.000629539 	-2.05763639581	24.8552580465
-217.933570418 	-5.78508702425	37.6143685056
-217.9105386 	6.59587096577	73.0286313126
-217.188250687 	-145.473263488	-114.578874596
-215.13681873 	-35.2797048392	101.598475817
-213.667992921 	-43.2954633632	72.2046412008
-213.310535558 	-83.6282125025	-9.69470900799
-212.405926001 	-49.1144677943	40.0692987745
-212.397149643 	-141.393283699	-96.2599912576
-212.008856652 	-50.8011126657	-35.8497160766
-208.807738312 	-62.672456213	45.5122293852
-206.581925582 	-59.7542798557	-96.9087180503
-204.588630303 	-103.143370397	-49.7806754284
-204.588630303 	-103.143370397	-49.7806754284
-203.451591578 	-27.6079713014	-41.8168485962
-203.451591578 	-27.6079713014	-41.8168485962
-202.004106291 	-64.3530366863	-88.0565071395
-201.414167457 	-61.0118414433	-77.5952982272
-199.386212724 	-50.3478041043	-83.4369963461
-198.611794985 	-46.5391783867	-66.1297926298
-198.141145397 	-134.084573359	-98.995533407
-198.056691789 	-109.770292629	-51.8008721185
-198.056691789 	-109.770292629	-51.8008721185
-197.865955658 	-98.1962909252	-45.1407890116
-197.865955658 	-98.1962909252	-45.1407890116
-197.160058831 	-45.362195726	-68.180357417
-196.762849889 	-28.8357088514	-22.1461464667
-195.85638138 	108.086153622	157.456170483
-194.76601132 	14.361745764	79.7905198692
-191.74766135 	-25.6840003525	90.3083454774
-191.702656214 	-45.7912016929	-62.6615944047
-191.614542416 	59.3740201909	98.1858387323
-190.76403583 	-92.4989455227	-47.867017705
-190.76403583 	-92.4989455227	-47.867017705
-190.36159161 	120.097792831	157.494496223
-188.636324218 	33.5134811208	68.6188695292
-187.000348281 	-103.101811489	-49.1431285497
-187.000348281 	-103.101811489	-49.1431285497
-185.64129976 	-66.2121618381	-40.6781232714
