-203.451591578 ,-27.6079713014 ,-41.8168485962
-202.004106291 ,-64.3530366863 ,-88.0565071395
-201.414167457 ,-61.0118414433 ,-77.5952982272
-201.259028285 ,-20.6063372093 ,-56.2629473122
-201.259028285 ,-20.6063372093 ,-56.2629473122
-201.003951596 ,-91.6016342794 ,7.63255169887
-200.842011324 ,-57.3661584747 ,87.3511220568
-199.81466666 ,-31.6846427584 ,-60.1494874554
-199.386212724 ,-50.3478041043 ,-83.4369963461
-198.732273123 ,-37.8853694536 ,-81.6457998105
-198.611794985 ,-46.5391783867 ,-66.1297926298
-198.530061472 ,-38.9311223961 ,-88.5360385927
-198.141145397 ,-134.084573359 ,-98.995533407
-198.056691789 ,-109.770292629 ,-51.8008721185
-198.056691789 ,-109.770292629 ,-51.8008721185
-197.865955658 ,-98.1962909252 ,-45.1407890116
-197.865955658 ,-98.1962909252 ,-45.1407890116
-197.50771496 ,-85.0727245918 ,85.5477033417
-197.160058831 ,-45.362195726 ,-68.180357417
-196.762849889 ,-28.8357088514 ,-22.1461464667
-196.043328988 ,-88.3950173796 ,38.6952977551
-195.85638138 ,108.086153622 ,157.456170483
-195.064473919 ,-90.5346174288 ,11.8398053391
-194.946116129 ,39.2826807552 ,24.3589575616
-194.76601132 ,14.361745764 ,79.7905198692
-191.74766135 ,-25.6840003525 ,90.3083454774
-191.702656214 ,-45.7912016929 ,-62.6615944047
-191.614542416 ,59.3740201909 ,98.1858387323
-190.76403583 ,-92.4989455227 ,-47.867017705
-190.76403583 ,-92.4989455227 ,-47.867017705
-190.452309745 ,-117.346735978 ,-49.0104842101
-190.452309745 ,-117.346735978 ,-49.0104842101
-190.402994722 ,-21.2959111683 ,-55.9353247694
-190.36159161 ,120.097792831 ,157.494496223
-189.789265438 ,37.5082421819 ,19.5359562646
-188.636324218 ,33.5134811208 ,68.6188695292
-188.588334982 ,-20.3514821715 ,-71.7300268229
-188.420197614 ,-51.360374203 ,87.908733397
-188.420197614 ,-51.360374203 ,87.908733397
-187.000348281 ,-103.101811489 ,-49.1431285497
-187.000348281 ,-103.101811489 ,-49.1431285497
-186.482236741 ,58.003743733 ,71.719646055
-185.896575557 ,-9.73478118402 ,-58.1044171457
-185.815126368 ,-26.7967613154 ,-63.0182867527
-185.810228046 ,-38.1353126559 ,-79.1662243215
-185.64129976 ,-66.2121618381 ,-40.6781232714
-185.64129976 ,-66.2121618381 ,-40.6781232714
-185.622390225 ,-28.1008158421 ,-59.4295722915
-185.471853656 ,-134.518600973 ,-100.25998562
-184.128657811 ,-65.0899092012 ,89.7758972964
