-267.886833821 ,-61.857136974 ,-63.5327381535
-264.853121618 ,-17.2307998346 ,6.24510316958
-264.291798864 ,-24.3705056788 ,45.277517804
-263.564306439 ,-109.898883458 ,-43.8295468509
-263.262623739 ,-79.2619206908 ,-84.2960758873
-263.260697927 ,-65.1669178062 ,116.312772587
-262.842365458 ,-58.6336062377 ,-12.850973925
-262.351407448 ,-60.7926629638 ,108.302003878
-261.250425329 ,9.0234080048 ,105.060574113
-261.069973439 ,-80.1075177876 ,-16.3562293166
-260.233925848 ,-94.2133835592 ,-12.4688628698
-257.351921424 ,-72.5105896961 ,118.571757091
-257.351921424 ,-72.5105896961 ,118.571757091
-256.125589765 ,-140.69617418 ,-76.9650955536
-254.522287694 ,-17.9726157987 ,28.6236786048
-253.855213269 ,-25.7320917855 ,28.3906353636
-252.953088557 ,-116.680106246 ,-40.5823534585
-252.210305455 ,38.659690557 ,123.571644521
-250.435099178 ,-113.45449409 ,-60.4598223095
-250.435099178 ,-113.45449409 ,-60.4598223095
-249.690588563 ,-33.3898247028 ,-1.84484517302
-247.771973636 ,-95.1479141877 ,-70.8779256174
-247.756081506 ,-110.317026455 ,-58.3746179758
-247.756081506 ,-110.317026455 ,-58.3746179758
-247.740723909 ,-134.938429411 ,-115.711165832
-247.436161779 ,3.10716260208 ,84.4625597438
-247.128864978 ,-35.7706801298 ,-66.9955187862
-247.128864978 ,-35.7706801298 ,-66.9955187862
-246.978546985 ,-28.215500514 ,42.2461623452
-246.926602344 ,-16.1728683298 ,82.6273152114
-246.361301039 ,33.1756912598 ,88.8115614201
-245.51935813 ,-80.3046826198 ,-41.8201381494
-244.044055599 ,33.3773299014 ,120.408464111
-243.780923167 ,-78.8607116295 ,-101.282506386
-243.51147674 ,-37.0635659444 ,-17.9784674636
-243.245930668 ,-19.2246933171 ,41.7200772118
-242.715024413 ,-25.0517173822 ,41.5465210691
-242.592132159 ,-71.8315230652 ,-39.5190453328
-238.765937947 ,15.1463919225 ,97.3482830991
-237.828039641 ,9.71377031256 ,57.4626029377
-237.270751884 ,-70.2630693567 ,111.547569754
-237.270751884 ,-70.2630693567 ,111.547569754
-237.227995316 ,-123.331566589 ,-40.2653080403
-237.035858094 ,-57.8979584909 ,61.3899856981
-236.320883152 ,-28.4424675383 ,-1.64917795458
-236.029722408 ,-154.511540523 ,-118.712988968
-234.076778364 ,-10.0150741791 ,107.399396501
-233.997396035 ,-116.526500313 ,-115.382978353
-233.784949613 ,-28.7753061488 ,39.9699146317
-233.413870318 ,-82.1722201126 ,-107.865552972
