-71.6028625548 ,133.918545554 ,79.1645031391
-71.113100448 ,76.6658249553 ,7.79187373763
-70.7701068658 ,55.7831436142 ,-39.9825047653
-70.7581804307 ,80.2973922159 ,-6.71979443158
-70.4116106673 ,91.3874159068 ,4.69559704059
-69.6741090521 ,-120.850449313 ,-56.3338865939
-68.838302144 ,56.8217295698 ,19.3668485153
-68.2109098792 ,94.9336372093 ,-7.13143762174
-67.5339303016 ,-108.149530607 ,-57.3282685521
-67.4746272863 ,30.1405974859 ,32.9390681613
-67.3562501767 ,92.3734865994 ,16.662617094
-66.1980092429 ,-110.443875467 ,83.4959915874
-66.004439272 ,-136.764618107 ,-49.5235115248
-65.9279523326 ,90.7587627763 ,37.4519016013
-65.8652039452 ,-104.549713788 ,58.5588221502
-65.4458884894 ,-102.092459172 ,61.2321177702
-62.9611990218 ,89.4350318288 ,8.32013262396
-61.8044824638 ,168.775131828 ,114.671699234
-61.3701841072 ,-100.081822919 ,-3.73549308438
-61.0554955597 ,124.231469132 ,60.4143168458
-60.9647626044 ,148.328208011 ,87.3525935929
-60.8434575038 ,78.4533596086 ,-29.5588550921
-60.1977698611 ,73.384436768 ,-35.1950930961
-58.9268687904 ,-100.372820902 ,4.62189515671
-58.8780801275 ,-102.142548563 ,59.5639112495
-58.0545004296 ,75.0914245162 ,-31.6857980491
-57.7140616748 ,97.4520683423 ,42.062868171
-57.7125191341 ,224.431616282 ,157.954779801
-57.1557924821 ,194.069660135 ,109.860531776
-56.6681602031 ,77.0824981601 ,-14.5959694141
-54.9096489851 ,64.5425342735 ,-34.4686798906
-54.7673447168 ,-110.261797068 ,-55.5193217957
-54.4020274147 ,80.4862518691 ,-23.600271013
-53.4770490333 ,23.588942829 ,27.3180975797
-53.2914584861 ,24.0052796178 ,26.8887536748
-53.1597770119 ,128.198601109 ,72.1052234627
-52.8515919662 ,24.9588105435 ,27.5532024614
-51.9965985554 ,100.618945919 ,-2.02193935181
-51.7831250128 ,101.922683581 ,-6.51720115905
-51.2597018044 ,85.8318570389 ,-15.1026077441
-50.9951374712 ,-121.761407487 ,126.137538681
-49.8909991301 ,97.3325521411 ,-16.300773315
-49.5626672129 ,-116.549049459 ,-61.1911627649
-47.7942868375 ,94.4020210898 ,8.2103197189
-46.8089696408 ,-116.278967535 ,-13.6460524395
-46.2573506382 ,137.379547817 ,67.4444882789
-46.1043244343 ,134.602521715 ,42.158456593
-45.896331008 ,123.773467265 ,44.3177895991
-45.8451871525 ,-148.456585348 ,141.046202755
-45.6540038768 ,123.013844114 ,57.7389855671
